model,condition,temperature,test,category,ctype,sd
Sonnet,c0_neutral,1,ref_clarity (EN→ES),redundancy,judgment,0.0
Sonnet,c0_neutral,1,ref_clarity (EN→ES),referential_clarity,judgment,0.4955946277833521
Sonnet,c0_neutral,1,ref_clarity (EN→ES),spelling_punctuation,procedural,0.0
Sonnet,c0_neutral,1,ref_clarity (EN→ES),terminology,judgment,0.0
Sonnet,c0_neutral,1,ref_clarity (EN→ES),untranslated,judgment,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),abstraction,judgment,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),addition,judgment,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),do_not_translate,procedural,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),fluency,judgment,0.5972647203701476
Sonnet,c0_neutral,1,untranslated (EN→ES),focus,judgment,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),function_words,judgment,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),grammar,procedural,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),locale_conventions,procedural,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),logical_operations,procedural,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),mistranslation,judgment,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),omission,judgment,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),redundancy,judgment,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),referential_clarity,judgment,0.0
Sonnet,c0_neutral,1,untranslated (EN→ES),spelling_punctuation,procedural,0.22941573387056174
Sonnet,c0_neutral,1,untranslated (EN→ES),terminology,judgment,0.9642741111341261
Sonnet,c0_neutral,1,untranslated (EN→ES),untranslated,judgment,0.31530176764230583
Sonnet,c1_safety,0,abstraction (EN→EL),abstraction,judgment,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),addition,judgment,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),do_not_translate,procedural,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),fluency,judgment,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),focus,judgment,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),function_words,judgment,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),grammar,procedural,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),locale_conventions,procedural,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),logical_operations,procedural,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),mistranslation,judgment,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),omission,judgment,0.4188539082916955
Sonnet,c1_safety,0,abstraction (EN→EL),redundancy,judgment,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),referential_clarity,judgment,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),terminology,judgment,0.0
Sonnet,c1_safety,0,abstraction (EN→EL),untranslated,judgment,0.0
Sonnet,c1_safety,0,func_words (EN→ES),abstraction,judgment,0.0
Sonnet,c1_safety,0,func_words (EN→ES),addition,judgment,0.0
Sonnet,c1_safety,0,func_words (EN→ES),do_not_translate,procedural,0.0
Sonnet,c1_safety,0,func_words (EN→ES),fluency,judgment,0.4955946277833521
Sonnet,c1_safety,0,func_words (EN→ES),focus,judgment,0.0
Sonnet,c1_safety,0,func_words (EN→ES),function_words,judgment,0.47756693294091923
Sonnet,c1_safety,0,func_words (EN→ES),grammar,procedural,0.5353033790313108
Sonnet,c1_safety,0,func_words (EN→ES),locale_conventions,procedural,0.0
Sonnet,c1_safety,0,func_words (EN→ES),logical_operations,procedural,0.0
Sonnet,c1_safety,0,func_words (EN→ES),mistranslation,judgment,0.0
Sonnet,c1_safety,0,func_words (EN→ES),omission,judgment,0.0
Sonnet,c1_safety,0,func_words (EN→ES),redundancy,judgment,0.0
Sonnet,c1_safety,0,func_words (EN→ES),referential_clarity,judgment,0.0
Sonnet,c1_safety,0,func_words (EN→ES),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,0,func_words (EN→ES),terminology,judgment,0.0
Sonnet,c1_safety,0,func_words (EN→ES),untranslated,judgment,0.0
Sonnet,c1_safety,0,grammar (EN→EL),abstraction,judgment,0.0
Sonnet,c1_safety,0,grammar (EN→EL),addition,judgment,0.0
Sonnet,c1_safety,0,grammar (EN→EL),do_not_translate,procedural,0.0
Sonnet,c1_safety,0,grammar (EN→EL),fluency,judgment,0.2294157338705618
Sonnet,c1_safety,0,grammar (EN→EL),focus,judgment,0.0
Sonnet,c1_safety,0,grammar (EN→EL),function_words,judgment,0.0
Sonnet,c1_safety,0,grammar (EN→EL),grammar,procedural,0.22941573387056174
Sonnet,c1_safety,0,grammar (EN→EL),locale_conventions,procedural,0.0
Sonnet,c1_safety,0,grammar (EN→EL),logical_operations,procedural,0.0
Sonnet,c1_safety,0,grammar (EN→EL),mistranslation,judgment,1.1160708020048367
Sonnet,c1_safety,0,grammar (EN→EL),omission,judgment,0.0
Sonnet,c1_safety,0,grammar (EN→EL),redundancy,judgment,0.0
Sonnet,c1_safety,0,grammar (EN→EL),referential_clarity,judgment,0.0
Sonnet,c1_safety,0,grammar (EN→EL),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,0,grammar (EN→EL),terminology,judgment,0.0
Sonnet,c1_safety,0,grammar (EN→EL),untranslated,judgment,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),abstraction,judgment,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),addition,judgment,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),do_not_translate,procedural,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),fluency,judgment,0.3153017676423058
Sonnet,c1_safety,0,locale_conv (EN→EL),focus,judgment,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),function_words,judgment,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),grammar,procedural,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),locale_conventions,procedural,0.4955946277833522
Sonnet,c1_safety,0,locale_conv (EN→EL),logical_operations,procedural,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),mistranslation,judgment,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),omission,judgment,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),redundancy,judgment,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),referential_clarity,judgment,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),spelling_punctuation,procedural,0.2294157338705618
Sonnet,c1_safety,0,locale_conv (EN→EL),terminology,judgment,0.0
Sonnet,c1_safety,0,locale_conv (EN→EL),untranslated,judgment,0.0
Sonnet,c1_safety,0,mistranslation (EN→ES),abstraction,judgment,0.0
Sonnet,c1_safety,0,mistranslation (EN→ES),addition,judgment,1.4669856112538155
Sonnet,c1_safety,0,mistranslation (EN→ES),do_not_translate,procedural,0.0
Sonnet,c1_safety,0,mistranslation (EN→ES),fluency,judgment,0.4188539082916957
Sonnet,c1_safety,0,mistranslation (EN→ES),focus,judgment,0.0
Sonnet,c1_safety,0,mistranslation (EN→ES),function_words,judgment,0.0
Sonnet,c1_safety,0,mistranslation (EN→ES),grammar,procedural,0.0
Sonnet,c1_safety,0,mistranslation (EN→ES),locale_conventions,procedural,0.0
Sonnet,c1_safety,0,mistranslation (EN→ES),logical_operations,procedural,0.0
Sonnet,c1_safety,0,mistranslation (EN→ES),mistranslation,judgment,1.5043795713638373
Sonnet,c1_safety,0,mistranslation (EN→ES),omission,judgment,1.3701069237311885
Sonnet,c1_safety,0,mistranslation (EN→ES),redundancy,judgment,0.0
Sonnet,c1_safety,0,mistranslation (EN→ES),referential_clarity,judgment,0.0
Sonnet,c1_safety,0,mistranslation (EN→ES),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,0,mistranslation (EN→ES),terminology,judgment,0.0
Sonnet,c1_safety,0,mistranslation (EN→ES),untranslated,judgment,0.0
Sonnet,c1_safety,0,omission (EN→EL),abstraction,judgment,0.0
Sonnet,c1_safety,0,omission (EN→EL),addition,judgment,0.0
Sonnet,c1_safety,0,omission (EN→EL),do_not_translate,procedural,0.0
Sonnet,c1_safety,0,omission (EN→EL),fluency,judgment,0.0
Sonnet,c1_safety,0,omission (EN→EL),focus,judgment,0.0
Sonnet,c1_safety,0,omission (EN→EL),function_words,judgment,0.0
Sonnet,c1_safety,0,omission (EN→EL),grammar,procedural,0.0
Sonnet,c1_safety,0,omission (EN→EL),locale_conventions,procedural,0.0
Sonnet,c1_safety,0,omission (EN→EL),logical_operations,procedural,0.0
Sonnet,c1_safety,0,omission (EN→EL),mistranslation,judgment,0.0
Sonnet,c1_safety,0,omission (EN→EL),omission,judgment,0.0
Sonnet,c1_safety,0,omission (EN→EL),redundancy,judgment,0.0
Sonnet,c1_safety,0,omission (EN→EL),referential_clarity,judgment,0.0
Sonnet,c1_safety,0,omission (EN→EL),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,0,omission (EN→EL),terminology,judgment,0.0
Sonnet,c1_safety,0,omission (EN→EL),untranslated,judgment,0.0
Sonnet,c1_safety,0,omission (EN→ES),abstraction,judgment,0.0
Sonnet,c1_safety,0,omission (EN→ES),addition,judgment,0.0
Sonnet,c1_safety,0,omission (EN→ES),do_not_translate,procedural,0.0
Sonnet,c1_safety,0,omission (EN→ES),fluency,judgment,0.0
Sonnet,c1_safety,0,omission (EN→ES),focus,judgment,0.0
Sonnet,c1_safety,0,omission (EN→ES),function_words,judgment,0.0
Sonnet,c1_safety,0,omission (EN→ES),grammar,procedural,0.0
Sonnet,c1_safety,0,omission (EN→ES),locale_conventions,procedural,0.0
Sonnet,c1_safety,0,omission (EN→ES),logical_operations,procedural,0.0
Sonnet,c1_safety,0,omission (EN→ES),mistranslation,judgment,0.0
Sonnet,c1_safety,0,omission (EN→ES),omission,judgment,0.0
Sonnet,c1_safety,0,omission (EN→ES),redundancy,judgment,0.0
Sonnet,c1_safety,0,omission (EN→ES),referential_clarity,judgment,0.0
Sonnet,c1_safety,0,omission (EN→ES),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,0,omission (EN→ES),terminology,judgment,0.0
Sonnet,c1_safety,0,omission (EN→ES),untranslated,judgment,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),abstraction,judgment,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),addition,judgment,1.0841764600337105
Sonnet,c1_safety,0,redundancy (EN→ES),do_not_translate,procedural,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),fluency,judgment,0.4188539082916955
Sonnet,c1_safety,0,redundancy (EN→ES),focus,judgment,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),function_words,judgment,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),grammar,procedural,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),locale_conventions,procedural,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),logical_operations,procedural,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),mistranslation,judgment,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),omission,judgment,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),redundancy,judgment,0.3333333333333333
Sonnet,c1_safety,0,redundancy (EN→ES),referential_clarity,judgment,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),terminology,judgment,0.0
Sonnet,c1_safety,0,redundancy (EN→ES),untranslated,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),abstraction,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),addition,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),do_not_translate,procedural,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),fluency,judgment,0.4775669329409193
Sonnet,c1_safety,0,ref_clarity (EN→EL),focus,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),function_words,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),grammar,procedural,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),locale_conventions,procedural,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),logical_operations,procedural,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),mistranslation,judgment,0.606976978666884
Sonnet,c1_safety,0,ref_clarity (EN→EL),omission,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),redundancy,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),referential_clarity,judgment,1.213953957333768
Sonnet,c1_safety,0,ref_clarity (EN→EL),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),terminology,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→EL),untranslated,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),abstraction,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),addition,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),do_not_translate,procedural,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),fluency,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),focus,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),function_words,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),grammar,procedural,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),locale_conventions,procedural,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),logical_operations,procedural,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),mistranslation,judgment,0.3746343246326777
Sonnet,c1_safety,0,ref_clarity (EN→ES),omission,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),redundancy,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),referential_clarity,judgment,0.315301767642306
Sonnet,c1_safety,0,ref_clarity (EN→ES),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),terminology,judgment,0.0
Sonnet,c1_safety,0,ref_clarity (EN→ES),untranslated,judgment,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),abstraction,judgment,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),addition,judgment,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),do_not_translate,procedural,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),fluency,judgment,0.3746343246326776
Sonnet,c1_safety,0,untranslated (EN→ES),focus,judgment,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),function_words,judgment,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),grammar,procedural,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),locale_conventions,procedural,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),logical_operations,procedural,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),mistranslation,judgment,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),omission,judgment,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),redundancy,judgment,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),referential_clarity,judgment,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,0,untranslated (EN→ES),terminology,judgment,1.067872125861979
Sonnet,c1_safety,0,untranslated (EN→ES),untranslated,judgment,0.4188539082916955
Sonnet,c1_safety,1,abstraction (EN→EL),abstraction,judgment,0.31530176764230594
Sonnet,c1_safety,1,abstraction (EN→EL),addition,judgment,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),do_not_translate,procedural,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),fluency,judgment,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),focus,judgment,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),function_words,judgment,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),grammar,procedural,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),locale_conventions,procedural,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),logical_operations,procedural,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),mistranslation,judgment,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),omission,judgment,0.22941573387056172
Sonnet,c1_safety,1,abstraction (EN→EL),redundancy,judgment,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),referential_clarity,judgment,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),terminology,judgment,0.0
Sonnet,c1_safety,1,abstraction (EN→EL),untranslated,judgment,0.0
Sonnet,c1_safety,1,func_words (EN→ES),abstraction,judgment,0.0
Sonnet,c1_safety,1,func_words (EN→ES),addition,judgment,0.0
Sonnet,c1_safety,1,func_words (EN→ES),do_not_translate,procedural,0.0
Sonnet,c1_safety,1,func_words (EN→ES),fluency,judgment,0.47756693294091923
Sonnet,c1_safety,1,func_words (EN→ES),focus,judgment,0.0
Sonnet,c1_safety,1,func_words (EN→ES),function_words,judgment,0.45883146774112354
Sonnet,c1_safety,1,func_words (EN→ES),grammar,procedural,0.3153017676423058
Sonnet,c1_safety,1,func_words (EN→ES),locale_conventions,procedural,0.0
Sonnet,c1_safety,1,func_words (EN→ES),logical_operations,procedural,0.0
Sonnet,c1_safety,1,func_words (EN→ES),mistranslation,judgment,0.0
Sonnet,c1_safety,1,func_words (EN→ES),omission,judgment,0.0
Sonnet,c1_safety,1,func_words (EN→ES),redundancy,judgment,0.0
Sonnet,c1_safety,1,func_words (EN→ES),referential_clarity,judgment,0.0
Sonnet,c1_safety,1,func_words (EN→ES),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,1,func_words (EN→ES),terminology,judgment,0.0
Sonnet,c1_safety,1,func_words (EN→ES),untranslated,judgment,0.0
Sonnet,c1_safety,1,grammar (EN→EL),abstraction,judgment,0.0
Sonnet,c1_safety,1,grammar (EN→EL),addition,judgment,0.0
Sonnet,c1_safety,1,grammar (EN→EL),do_not_translate,procedural,0.0
Sonnet,c1_safety,1,grammar (EN→EL),fluency,judgment,0.7492686492653552
Sonnet,c1_safety,1,grammar (EN→EL),focus,judgment,0.0
Sonnet,c1_safety,1,grammar (EN→EL),function_words,judgment,0.0
Sonnet,c1_safety,1,grammar (EN→EL),grammar,procedural,0.3333333333333335
Sonnet,c1_safety,1,grammar (EN→EL),locale_conventions,procedural,0.0
Sonnet,c1_safety,1,grammar (EN→EL),logical_operations,procedural,0.0
Sonnet,c1_safety,1,grammar (EN→EL),mistranslation,judgment,1.5217718205053643
Sonnet,c1_safety,1,grammar (EN→EL),omission,judgment,0.0
Sonnet,c1_safety,1,grammar (EN→EL),redundancy,judgment,0.0
Sonnet,c1_safety,1,grammar (EN→EL),referential_clarity,judgment,0.0
Sonnet,c1_safety,1,grammar (EN→EL),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,1,grammar (EN→EL),terminology,judgment,0.0
Sonnet,c1_safety,1,grammar (EN→EL),untranslated,judgment,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),abstraction,judgment,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),addition,judgment,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),do_not_translate,procedural,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),fluency,judgment,0.4188539082916956
Sonnet,c1_safety,1,locale_conv (EN→EL),focus,judgment,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),function_words,judgment,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),grammar,procedural,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),locale_conventions,procedural,0.3746343246326776
Sonnet,c1_safety,1,locale_conv (EN→EL),logical_operations,procedural,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),mistranslation,judgment,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),omission,judgment,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),redundancy,judgment,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),referential_clarity,judgment,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),spelling_punctuation,procedural,0.22941573387056172
Sonnet,c1_safety,1,locale_conv (EN→EL),terminology,judgment,0.0
Sonnet,c1_safety,1,locale_conv (EN→EL),untranslated,judgment,0.0
Sonnet,c1_safety,1,mistranslation (EN→ES),abstraction,judgment,0.0
Sonnet,c1_safety,1,mistranslation (EN→ES),addition,judgment,1.335524515310053
Sonnet,c1_safety,1,mistranslation (EN→ES),do_not_translate,procedural,0.0
Sonnet,c1_safety,1,mistranslation (EN→ES),fluency,judgment,0.22941573387056174
Sonnet,c1_safety,1,mistranslation (EN→ES),focus,judgment,0.0
Sonnet,c1_safety,1,mistranslation (EN→ES),function_words,judgment,0.0
Sonnet,c1_safety,1,mistranslation (EN→ES),grammar,procedural,0.0
Sonnet,c1_safety,1,mistranslation (EN→ES),locale_conventions,procedural,0.0
Sonnet,c1_safety,1,mistranslation (EN→ES),logical_operations,procedural,0.0
Sonnet,c1_safety,1,mistranslation (EN→ES),mistranslation,judgment,1.5121341566151925
Sonnet,c1_safety,1,mistranslation (EN→ES),omission,judgment,1.1212983285105118
Sonnet,c1_safety,1,mistranslation (EN→ES),redundancy,judgment,0.0
Sonnet,c1_safety,1,mistranslation (EN→ES),referential_clarity,judgment,0.0
Sonnet,c1_safety,1,mistranslation (EN→ES),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,1,mistranslation (EN→ES),terminology,judgment,0.0
Sonnet,c1_safety,1,mistranslation (EN→ES),untranslated,judgment,0.0
Sonnet,c1_safety,1,omission (EN→EL),abstraction,judgment,0.0
Sonnet,c1_safety,1,omission (EN→EL),addition,judgment,0.0
Sonnet,c1_safety,1,omission (EN→EL),do_not_translate,procedural,0.0
Sonnet,c1_safety,1,omission (EN→EL),fluency,judgment,0.0
Sonnet,c1_safety,1,omission (EN→EL),focus,judgment,0.0
Sonnet,c1_safety,1,omission (EN→EL),function_words,judgment,0.0
Sonnet,c1_safety,1,omission (EN→EL),grammar,procedural,0.0
Sonnet,c1_safety,1,omission (EN→EL),locale_conventions,procedural,0.0
Sonnet,c1_safety,1,omission (EN→EL),logical_operations,procedural,0.0
Sonnet,c1_safety,1,omission (EN→EL),mistranslation,judgment,0.0
Sonnet,c1_safety,1,omission (EN→EL),omission,judgment,0.4188539082916955
Sonnet,c1_safety,1,omission (EN→EL),redundancy,judgment,0.0
Sonnet,c1_safety,1,omission (EN→EL),referential_clarity,judgment,0.0
Sonnet,c1_safety,1,omission (EN→EL),spelling_punctuation,procedural,0.45883146774112343
Sonnet,c1_safety,1,omission (EN→EL),terminology,judgment,0.0
Sonnet,c1_safety,1,omission (EN→EL),untranslated,judgment,0.0
Sonnet,c1_safety,1,omission (EN→ES),abstraction,judgment,0.0
Sonnet,c1_safety,1,omission (EN→ES),addition,judgment,0.0
Sonnet,c1_safety,1,omission (EN→ES),do_not_translate,procedural,0.0
Sonnet,c1_safety,1,omission (EN→ES),fluency,judgment,0.0
Sonnet,c1_safety,1,omission (EN→ES),focus,judgment,0.0
Sonnet,c1_safety,1,omission (EN→ES),function_words,judgment,0.0
Sonnet,c1_safety,1,omission (EN→ES),grammar,procedural,0.0
Sonnet,c1_safety,1,omission (EN→ES),locale_conventions,procedural,0.0
Sonnet,c1_safety,1,omission (EN→ES),logical_operations,procedural,0.0
Sonnet,c1_safety,1,omission (EN→ES),mistranslation,judgment,0.0
Sonnet,c1_safety,1,omission (EN→ES),omission,judgment,0.4188539082916955
Sonnet,c1_safety,1,omission (EN→ES),redundancy,judgment,0.0
Sonnet,c1_safety,1,omission (EN→ES),referential_clarity,judgment,0.0
Sonnet,c1_safety,1,omission (EN→ES),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,1,omission (EN→ES),terminology,judgment,0.0
Sonnet,c1_safety,1,omission (EN→ES),untranslated,judgment,0.0
Sonnet,c1_safety,1,redundancy (EN→ES),abstraction,judgment,0.0
Sonnet,c1_safety,1,redundancy (EN→ES),addition,judgment,0.9459053029269172
Sonnet,c1_safety,1,redundancy (EN→ES),do_not_translate,procedural,0.0
Sonnet,c1_safety,1,redundancy (EN→ES),fluency,judgment,0.41885390829169555
Sonnet,c1_safety,1,redundancy (EN→ES),focus,judgment,0.2294157338705618
Sonnet,c1_safety,1,redundancy (EN→ES),function_words,judgment,0.0
Sonnet,c1_safety,1,redundancy (EN→ES),grammar,procedural,0.0
Sonnet,c1_safety,1,redundancy (EN→ES),locale_conventions,procedural,0.0
Sonnet,c1_safety,1,redundancy (EN→ES),logical_operations,procedural,0.0
Sonnet,c1_safety,1,redundancy (EN→ES),mistranslation,judgment,0.0
Sonnet,c1_safety,1,redundancy (EN→ES),omission,judgment,0.0
Sonnet,c1_safety,1,redundancy (EN→ES),redundancy,judgment,0.49559462778335206
Sonnet,c1_safety,1,redundancy (EN→ES),referential_clarity,judgment,0.0
Sonnet,c1_safety,1,redundancy (EN→ES),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,1,redundancy (EN→ES),terminology,judgment,0.0
Sonnet,c1_safety,1,redundancy (EN→ES),untranslated,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),abstraction,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),addition,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),do_not_translate,procedural,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),fluency,judgment,0.3153017676423058
Sonnet,c1_safety,1,ref_clarity (EN→EL),focus,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),function_words,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),grammar,procedural,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),locale_conventions,procedural,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),logical_operations,procedural,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),mistranslation,judgment,0.49559462778335217
Sonnet,c1_safety,1,ref_clarity (EN→EL),omission,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),redundancy,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),referential_clarity,judgment,0.936585811581694
Sonnet,c1_safety,1,ref_clarity (EN→EL),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),terminology,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→EL),untranslated,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),abstraction,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),addition,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),do_not_translate,procedural,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),fluency,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),focus,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),function_words,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),grammar,procedural,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),locale_conventions,procedural,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),logical_operations,procedural,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),mistranslation,judgment,0.45241392835886407
Sonnet,c1_safety,1,ref_clarity (EN→ES),omission,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),redundancy,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),referential_clarity,judgment,0.512989176042577
Sonnet,c1_safety,1,ref_clarity (EN→ES),spelling_punctuation,procedural,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),terminology,judgment,0.0
Sonnet,c1_safety,1,ref_clarity (EN→ES),untranslated,judgment,0.0
Sonnet,c1_safety,1,untranslated (EN→ES),abstraction,judgment,0.0
